case_id,region,case_type,customer_type,created_date,backlog_days,resolution_days,sla_breach,resolved_date,escalated,month,seasonal_factor,complexity_score,case_notes
8819,Argentina,Technical Support,End Customer,2026-01-18,6.0,7.0,False,2026-01-25,0,1,1,2,Customer is requesting urgent update
8820,Chile,Documentation,End Customer,2026-03-14,9.0,8.0,True,2026-03-22,1,3,3,1,Awaiting internal approval
8821,Argentina,Documentation,End Customer,2026-03-04,9.0,7.0,False,2026-03-11,0,3,3,2,Awaiting internal approval
8822,México,Technical Support,End Customer,2026-02-07,,,False,,0,2,1,2,Awaiting internal approval
8823,Argentina,Technical Support,End Customer,2026-01-30,6.0,8.0,True,2026-02-07,0,1,1,2,Customer escalated the issue
8824,Chile,Technical Support,End Customer,2026-03-26,7.0,7.0,False,2026-04-02,0,3,3,1,Customer escalated the issue
8825,Argentina,Technical Support,End Customer,2026-03-02,9.0,9.0,True,2026-03-11,0,3,3,1,Delay due to logistics issue
8826,Colombia,Pricing Issue,Distributor,2026-02-05,,,False,,0,2,1,3,Awaiting internal approval
8827,Brazil,Technical Support,End Customer,2026-02-10,7.0,8.0,True,2026-02-18,1,2,1,3,Delay due to logistics issue
8828,México,Pricing Issue,Distributor,2026-03-12,,,False,,0,3,3,4,Pricing discrepancy identified
8829,Colombia,Documentation,End Customer,2026-03-31,,,False,,0,3,3,1,Customer is requesting urgent update
8830,Colombia,Pricing Issue,End Customer,2026-02-01,,,False,,0,2,1,1,Delay due to logistics issue
8831,Chile,Technical Support,Distributor,2026-01-16,6.0,6.0,False,2026-01-22,0,1,1,4,Customer is requesting urgent update
8832,Brazil,Order Delay,End Customer,2026-01-26,10.0,12.0,True,2026-02-07,1,1,1,1,Awaiting internal approval
8833,Brazil,Order Delay,Distributor,2026-03-16,11.0,9.0,True,2026-03-25,0,3,3,4,Awaiting internal approval
8834,Perú,Pricing Issue,Distributor,2026-01-07,,,False,,1,1,1,4,Customer is requesting urgent update
8835,México,Order Delay,End Customer,2026-02-13,,,False,,0,2,1,1,Delay due to logistics issue
8836,Chile,Documentation,End Customer,2026-02-16,8.0,8.0,True,2026-02-24,1,2,1,2,Customer escalated the issue
8837,México,Pricing Issue,Distributor,2026-02-16,,,False,,0,2,1,2,Delay due to logistics issue
8838,Perú,Order Delay,Distributor,2026-02-11,,,False,,0,2,1,2,Awaiting internal approval
8839,Argentina,Documentation,End Customer,2026-02-05,8.0,9.0,True,2026-02-14,0,2,1,3,Customer escalated the issue
8840,Colombia,Pricing Issue,End Customer,2026-01-16,,,False,,0,1,1,1,Awaiting internal approval
8841,México,Pricing Issue,Distributor,2026-02-15,,,False,,1,2,1,2,Customer escalated the issue
8842,Colombia,Pricing Issue,Distributor,2026-03-02,,,False,,0,3,3,4,Awaiting internal approval
8843,Chile,Pricing Issue,End Customer,2026-01-25,5.0,7.0,False,2026-02-01,0,1,1,2,Delay due to logistics issue
8844,Argentina,Technical Support,End Customer,2026-03-06,10.0,8.0,True,2026-03-14,1,3,3,1,Awaiting internal approval
8845,Chile,Order Delay,End Customer,2026-01-11,4.0,5.0,False,2026-01-16,0,1,1,1,Delay due to logistics issue
8846,Argentina,Pricing Issue,End Customer,2026-01-20,9.0,11.0,True,2026-01-31,0,1,1,2,Customer escalated the issue
8847,Argentina,Pricing Issue,End Customer,2026-01-25,7.0,8.0,True,2026-02-02,1,1,1,2,Customer escalated the issue
8848,Colombia,Order Delay,Distributor,2026-02-25,,,False,,0,2,1,3,Awaiting internal approval
8849,Chile,Order Delay,Distributor,2026-03-01,8.0,6.0,False,2026-03-07,0,3,3,4,Customer escalated the issue
8850,Chile,Documentation,Distributor,2026-01-08,5.0,7.0,False,2026-01-15,0,1,1,4,Delay due to logistics issue
8851,México,Order Delay,End Customer,2026-03-11,,,False,,0,3,3,2,Pricing discrepancy identified
8852,Chile,Pricing Issue,Distributor,2026-01-18,6.0,7.0,False,2026-01-25,0,1,1,4,Delay due to logistics issue
8853,México,Technical Support,End Customer,2026-03-26,,,False,,0,3,3,1,Customer is requesting urgent update
8854,Brazil,Order Delay,End Customer,2026-01-22,6.0,7.0,False,2026-01-29,0,1,1,1,Awaiting internal approval
8855,Brazil,Technical Support,Distributor,2026-03-06,12.0,11.0,True,2026-03-17,1,3,3,2,Customer escalated the issue
8856,Brazil,Pricing Issue,Distributor,2026-03-24,8.0,6.0,False,2026-03-30,0,3,3,4,Delay due to logistics issue
8857,Perú,Order Delay,End Customer,2026-01-20,,,False,,0,1,1,1,Delay due to logistics issue
8858,Chile,Technical Support,Distributor,2026-01-10,7.0,7.0,False,2026-01-17,0,1,1,2,Delay due to logistics issue
8859,Perú,Documentation,End Customer,2026-01-28,,,False,,0,1,1,3,Awaiting internal approval
8860,Chile,Documentation,End Customer,2026-01-05,6.0,8.0,True,2026-01-13,0,1,1,1,Awaiting internal approval
8861,México,Documentation,End Customer,2026-03-23,,,False,,0,3,3,2,Pricing discrepancy identified
8862,Perú,Documentation,Distributor,2026-02-02,,,False,,0,2,1,3,Customer is requesting urgent update
8863,Perú,Technical Support,Distributor,2026-03-21,,,False,,0,3,3,4,Delay due to logistics issue
8864,Perú,Technical Support,End Customer,2026-01-09,,,False,,0,1,1,3,Customer escalated the issue
8865,Argentina,Technical Support,Distributor,2026-03-14,8.0,6.0,False,2026-03-20,0,3,3,2,Pricing discrepancy identified
8866,México,Technical Support,End Customer,2026-01-28,,,False,,0,1,1,3,Customer is requesting urgent update
8867,Brazil,Documentation,End Customer,2026-01-13,10.0,12.0,True,2026-01-25,1,1,1,3,Delay due to logistics issue
8868,México,Technical Support,End Customer,2026-03-08,,,False,,0,3,3,1,Customer is requesting urgent update
8869,Argentina,Order Delay,Distributor,2026-02-06,8.0,9.0,True,2026-02-15,0,2,1,4,Pricing discrepancy identified
8870,Chile,Pricing Issue,Distributor,2026-02-07,8.0,10.0,True,2026-02-17,0,2,1,3,Customer is requesting urgent update
8871,México,Order Delay,End Customer,2026-01-06,,,False,,1,1,1,2,Pricing discrepancy identified
8872,Perú,Technical Support,End Customer,2026-03-05,,,False,,1,3,3,2,Customer is requesting urgent update
8873,Brazil,Technical Support,End Customer,2026-02-02,9.0,9.0,True,2026-02-11,0,2,1,1,Customer is requesting urgent update
8874,Brazil,Documentation,End Customer,2026-03-19,11.0,11.0,True,2026-03-30,0,3,3,3,Delay due to logistics issue
8875,Chile,Documentation,Distributor,2026-01-22,5.0,6.0,False,2026-01-28,0,1,1,4,Customer is requesting urgent update
8876,México,Pricing Issue,Distributor,2026-02-01,,,False,,0,2,1,4,Pricing discrepancy identified
8877,Argentina,Documentation,End Customer,2026-02-04,8.0,8.0,True,2026-02-12,1,2,1,1,Delay due to logistics issue
8878,Chile,Order Delay,Distributor,2026-02-18,8.0,10.0,True,2026-02-28,0,2,1,4,Customer escalated the issue
8879,México,Documentation,Distributor,2026-02-21,,,False,,0,2,1,3,Customer escalated the issue
8880,Colombia,Documentation,Distributor,2026-02-18,,,False,,0,2,1,2,Pricing discrepancy identified
8881,Brazil,Pricing Issue,Distributor,2026-01-03,7.0,7.0,False,2026-01-10,0,1,1,4,Customer escalated the issue
8882,Argentina,Technical Support,Distributor,2026-03-18,10.0,8.0,True,2026-03-26,0,3,3,4,Pricing discrepancy identified
8883,Perú,Documentation,Distributor,2026-03-19,,,False,,0,3,3,4,Customer escalated the issue
8884,Argentina,Technical Support,End Customer,2026-02-13,8.0,8.0,True,2026-02-21,0,2,1,3,Customer is requesting urgent update
8885,Perú,Order Delay,Distributor,2026-01-01,,,False,,0,1,1,2,Awaiting internal approval
8886,Argentina,Technical Support,End Customer,2026-03-08,8.0,7.0,False,2026-03-15,1,3,3,2,Awaiting internal approval
8887,Brazil,Documentation,Distributor,2026-03-05,8.0,7.0,False,2026-03-12,0,3,3,3,Delay due to logistics issue
8888,Perú,Technical Support,Distributor,2026-01-20,,,False,,0,1,1,4,Delay due to logistics issue
8889,México,Order Delay,Distributor,2026-02-04,,,False,,0,2,1,2,Customer is requesting urgent update
8890,Perú,Documentation,Distributor,2026-01-21,,,False,,0,1,1,3,Pricing discrepancy identified
8891,Chile,Order Delay,Distributor,2026-03-17,8.0,8.0,True,2026-03-25,0,3,3,2,Pricing discrepancy identified
8892,México,Documentation,End Customer,2026-02-13,,,False,,0,2,1,1,Delay due to logistics issue
8893,Chile,Pricing Issue,Distributor,2026-03-05,6.0,6.0,False,2026-03-11,1,3,3,4,Pricing discrepancy identified
8894,Argentina,Order Delay,End Customer,2026-03-16,11.0,11.0,True,2026-03-27,0,3,3,1,Customer escalated the issue
8895,México,Documentation,Distributor,2026-03-15,,,False,,0,3,3,2,Pricing discrepancy identified
8896,Argentina,Order Delay,Distributor,2026-01-14,8.0,9.0,True,2026-01-23,0,1,1,2,Customer is requesting urgent update
8897,Colombia,Documentation,Distributor,2026-03-15,,,False,,0,3,3,3,Customer escalated the issue
8898,Argentina,Pricing Issue,End Customer,2026-03-14,8.0,7.0,False,2026-03-21,0,3,3,3,Delay due to logistics issue
8899,Argentina,Technical Support,End Customer,2026-02-05,9.0,10.0,True,2026-02-15,0,2,1,2,Pricing discrepancy identified
8900,Chile,Technical Support,End Customer,2026-02-20,7.0,9.0,True,2026-03-01,1,2,1,2,Awaiting internal approval
8901,Perú,Pricing Issue,Distributor,2026-01-25,,,False,,1,1,1,2,Customer escalated the issue
8902,Colombia,Pricing Issue,End Customer,2026-03-13,,,False,,1,3,3,1,Pricing discrepancy identified
8903,Argentina,Technical Support,Distributor,2026-03-31,11.0,9.0,True,2026-04-09,0,3,3,3,Delay due to logistics issue
8904,Argentina,Order Delay,End Customer,2026-01-08,8.0,8.0,True,2026-01-16,0,1,1,2,Pricing discrepancy identified
8905,Colombia,Pricing Issue,End Customer,2026-03-07,,,False,,0,3,3,3,Delay due to logistics issue
8906,Colombia,Technical Support,End Customer,2026-01-26,,,False,,0,1,1,3,Customer is requesting urgent update
8907,México,Technical Support,Distributor,2026-01-19,,,False,,0,1,1,2,Customer is requesting urgent update
8908,Chile,Technical Support,Distributor,2026-02-18,8.0,9.0,True,2026-02-27,1,2,1,3,Awaiting internal approval
8909,Colombia,Order Delay,Distributor,2026-01-23,,,False,,1,1,1,4,Delay due to logistics issue
8910,Colombia,Order Delay,Distributor,2026-02-24,,,False,,0,2,1,4,Customer is requesting urgent update
8911,Brazil,Pricing Issue,End Customer,2026-02-16,8.0,9.0,True,2026-02-25,0,2,1,3,Pricing discrepancy identified
8912,Perú,Order Delay,Distributor,2026-01-28,,,False,,0,1,1,4,Customer escalated the issue
8913,Colombia,Order Delay,Distributor,2026-01-18,,,False,,0,1,1,4,Customer escalated the issue
8914,Chile,Order Delay,Distributor,2026-03-11,8.0,8.0,True,2026-03-19,0,3,3,4,Awaiting internal approval
8915,Perú,Order Delay,Distributor,2026-01-07,,,False,,1,1,1,4,Awaiting internal approval
8916,Perú,Pricing Issue,End Customer,2026-02-21,,,False,,0,2,1,3,Delay due to logistics issue
8917,Argentina,Order Delay,Distributor,2026-01-01,6.0,6.0,False,2026-01-07,0,1,1,2,Delay due to logistics issue
8918,Argentina,Pricing Issue,End Customer,2026-03-08,9.0,8.0,True,2026-03-16,0,3,3,1,Delay due to logistics issue
8919,Argentina,Pricing Issue,End Customer,2026-01-27,7.0,7.0,False,2026-02-03,0,1,1,1,Pricing discrepancy identified
8920,Argentina,Order Delay,Distributor,2026-03-04,7.0,7.0,False,2026-03-11,0,3,3,3,Pricing discrepancy identified
8921,Brazil,Order Delay,Distributor,2026-03-05,11.0,9.0,True,2026-03-14,0,3,3,4,Customer is requesting urgent update
8922,Colombia,Pricing Issue,End Customer,2026-01-25,,,False,,0,1,1,1,Pricing discrepancy identified
8923,Argentina,Pricing Issue,Distributor,2026-02-10,5.0,5.0,False,2026-02-15,1,2,1,2,Customer is requesting urgent update
8924,México,Pricing Issue,Distributor,2026-03-17,,,False,,0,3,3,2,Customer is requesting urgent update
8925,Argentina,Technical Support,End Customer,2026-01-27,8.0,9.0,True,2026-02-05,0,1,1,1,Awaiting internal approval
8926,Colombia,Order Delay,Distributor,2026-02-22,,,False,,0,2,1,4,Customer is requesting urgent update
8927,Argentina,Technical Support,End Customer,2026-03-16,9.0,8.0,True,2026-03-24,1,3,3,3,Awaiting internal approval
8928,Brazil,Technical Support,End Customer,2026-02-01,7.0,8.0,True,2026-02-09,1,2,1,2,Delay due to logistics issue
8929,Chile,Order Delay,Distributor,2026-01-01,7.0,8.0,True,2026-01-09,0,1,1,3,Customer is requesting urgent update
8930,Chile,Documentation,End Customer,2026-03-29,9.0,7.0,False,2026-04-05,0,3,3,1,Customer escalated the issue
8931,Colombia,Technical Support,Distributor,2026-02-17,,,False,,0,2,1,3,Awaiting internal approval
8932,Chile,Order Delay,End Customer,2026-01-15,6.0,6.0,False,2026-01-21,0,1,1,2,Customer escalated the issue
8933,Chile,Technical Support,End Customer,2026-01-18,5.0,6.0,False,2026-01-24,0,1,1,3,Customer escalated the issue
8934,México,Order Delay,Distributor,2026-03-28,,,False,,0,3,3,4,Awaiting internal approval
8935,Colombia,Pricing Issue,End Customer,2026-02-11,,,False,,0,2,1,1,Awaiting internal approval
8936,Colombia,Technical Support,Distributor,2026-01-28,,,False,,0,1,1,2,Pricing discrepancy identified
8937,Chile,Technical Support,Distributor,2026-03-05,7.0,6.0,False,2026-03-11,1,3,3,2,Delay due to logistics issue
8938,Chile,Technical Support,End Customer,2026-02-02,7.0,7.0,False,2026-02-09,1,2,1,1,Pricing discrepancy identified
8939,Chile,Order Delay,Distributor,2026-01-18,8.0,8.0,True,2026-01-26,1,1,1,4,Pricing discrepancy identified
8940,Perú,Documentation,Distributor,2026-02-18,,,False,,0,2,1,4,Customer escalated the issue
8941,Brazil,Pricing Issue,End Customer,2026-02-13,8.0,10.0,True,2026-02-23,0,2,1,1,Customer is requesting urgent update
8942,Argentina,Documentation,End Customer,2026-01-01,5.0,7.0,False,2026-01-08,0,1,1,1,Customer escalated the issue
8943,Brazil,Technical Support,End Customer,2026-02-08,9.0,11.0,True,2026-02-19,1,2,1,1,Customer is requesting urgent update
8944,Colombia,Order Delay,End Customer,2026-03-05,,,False,,0,3,3,3,Customer escalated the issue
8945,México,Technical Support,End Customer,2026-03-25,,,False,,1,3,3,3,Customer escalated the issue
8946,Argentina,Technical Support,Distributor,2026-01-09,8.0,10.0,True,2026-01-19,0,1,1,2,Awaiting internal approval
8947,México,Documentation,End Customer,2026-01-28,,,False,,0,1,1,3,Awaiting internal approval
8948,Perú,Technical Support,Distributor,2026-03-20,,,False,,0,3,3,2,Customer is requesting urgent update
8949,Colombia,Order Delay,Distributor,2026-01-19,,,False,,1,1,1,4,Delay due to logistics issue
8950,Perú,Pricing Issue,Distributor,2026-01-20,,,False,,0,1,1,4,Awaiting internal approval
8951,Colombia,Documentation,End Customer,2026-03-13,,,False,,0,3,3,2,Customer is requesting urgent update
8952,México,Order Delay,End Customer,2026-03-11,,,False,,0,3,3,1,Delay due to logistics issue
8953,México,Technical Support,End Customer,2026-03-01,,,False,,0,3,3,3,Customer is requesting urgent update
8954,México,Pricing Issue,End Customer,2026-02-27,,,False,,0,2,1,1,Awaiting internal approval
8955,Colombia,Pricing Issue,End Customer,2026-03-25,,,False,,0,3,3,1,Awaiting internal approval
8956,Chile,Pricing Issue,End Customer,2026-01-13,8.0,8.0,True,2026-01-21,0,1,1,1,Delay due to logistics issue
8957,México,Order Delay,End Customer,2026-01-01,,,False,,0,1,1,1,Delay due to logistics issue
8958,Perú,Pricing Issue,End Customer,2026-01-29,,,False,,0,1,1,2,Pricing discrepancy identified
8959,Argentina,Order Delay,End Customer,2026-01-16,5.0,5.0,False,2026-01-21,1,1,1,1,Pricing discrepancy identified
8960,Colombia,Documentation,Distributor,2026-03-22,,,False,,0,3,3,2,Pricing discrepancy identified
8961,Perú,Order Delay,Distributor,2026-01-22,,,False,,1,1,1,4,Pricing discrepancy identified
8962,Brazil,Technical Support,End Customer,2026-03-04,8.0,8.0,True,2026-03-12,0,3,3,3,Awaiting internal approval
8963,Brazil,Order Delay,Distributor,2026-01-02,8.0,9.0,True,2026-01-11,1,1,1,3,Awaiting internal approval
8964,Argentina,Order Delay,End Customer,2026-03-29,11.0,10.0,True,2026-04-08,1,3,3,3,Pricing discrepancy identified
8965,Chile,Technical Support,Distributor,2026-03-22,9.0,7.0,False,2026-03-29,1,3,3,2,Awaiting internal approval
8966,México,Documentation,End Customer,2026-01-04,,,False,,0,1,1,3,Delay due to logistics issue
8967,Colombia,Order Delay,End Customer,2026-02-08,,,False,,1,2,1,1,Pricing discrepancy identified
8968,Perú,Technical Support,End Customer,2026-01-22,,,False,,0,1,1,3,Customer escalated the issue
8969,México,Technical Support,End Customer,2026-03-19,,,False,,0,3,3,2,Customer is requesting urgent update
8970,Perú,Documentation,Distributor,2026-01-12,,,False,,1,1,1,2,Delay due to logistics issue
8971,Colombia,Documentation,End Customer,2026-01-28,,,False,,0,1,1,2,Awaiting internal approval
8972,Brazil,Technical Support,Distributor,2026-01-15,8.0,9.0,True,2026-01-24,0,1,1,3,Awaiting internal approval
8973,México,Documentation,End Customer,2026-01-10,,,False,,0,1,1,1,Delay due to logistics issue
8974,Argentina,Technical Support,Distributor,2026-02-23,6.0,6.0,False,2026-03-01,0,2,1,2,Customer is requesting urgent update
8975,Chile,Documentation,End Customer,2026-03-20,8.0,8.0,True,2026-03-28,1,3,3,3,Customer is requesting urgent update
8976,Argentina,Technical Support,Distributor,2026-02-01,9.0,10.0,True,2026-02-11,1,2,1,2,Customer escalated the issue
8977,Chile,Pricing Issue,End Customer,2026-01-02,5.0,5.0,False,2026-01-07,0,1,1,2,Delay due to logistics issue
8978,Perú,Documentation,Distributor,2026-03-26,,,False,,0,3,3,4,Customer escalated the issue
8979,México,Pricing Issue,Distributor,2026-02-28,,,False,,0,2,1,3,Customer is requesting urgent update
8980,México,Technical Support,End Customer,2026-02-07,,,False,,0,2,1,1,Delay due to logistics issue
8981,Chile,Documentation,End Customer,2026-03-24,8.0,8.0,True,2026-04-01,0,3,3,3,Awaiting internal approval
8982,Brazil,Documentation,Distributor,2026-01-26,10.0,11.0,True,2026-02-06,1,1,1,4,Customer is requesting urgent update
8983,Colombia,Pricing Issue,Distributor,2026-01-11,,,False,,0,1,1,2,Pricing discrepancy identified
8984,Argentina,Pricing Issue,Distributor,2026-03-24,7.0,5.0,False,2026-03-29,0,3,3,2,Awaiting internal approval
8985,Perú,Order Delay,Distributor,2026-01-01,,,False,,0,1,1,3,Awaiting internal approval
8986,Argentina,Pricing Issue,End Customer,2026-02-18,9.0,9.0,True,2026-02-27,0,2,1,2,Delay due to logistics issue
8987,Argentina,Technical Support,End Customer,2026-01-24,6.0,6.0,False,2026-01-30,0,1,1,1,Delay due to logistics issue
8988,Perú,Technical Support,End Customer,2026-03-11,,,False,,0,3,3,3,Pricing discrepancy identified
8989,Perú,Pricing Issue,Distributor,2026-01-24,,,False,,0,1,1,4,Awaiting internal approval
8990,México,Pricing Issue,End Customer,2026-03-09,,,False,,0,3,3,3,Delay due to logistics issue
8991,Argentina,Technical Support,Distributor,2026-03-28,10.0,10.0,True,2026-04-07,1,3,3,4,Customer is requesting urgent update
8992,Colombia,Order Delay,End Customer,2026-01-17,,,False,,0,1,1,3,Delay due to logistics issue
8993,Colombia,Order Delay,End Customer,2026-01-30,,,False,,0,1,1,2,Pricing discrepancy identified
